,date,delta_deaths_per_capita,delta_cases_per_capita,delta_deaths_per_capita.l1,delta_cases_per_capita.l1,log_new_vaccines_per_capita,log_new_people_vaccinated_per_capita,delta_cases_per_capita_United_Kingdom,delta_deaths_per_capita_United Kingdom,delta_cases_per_capita_Germany,delta_deaths_per_capita_Germany,delta_cases_per_capita_France,delta_deaths_per_capita_France,full_lockdown,full_lockdown.l30,full_lockdown.l45,max_tp,min_tp,rain,humidity,day_of_the_week,season,trend
232,2020-10-19,0.0,0.0002069074579803,6.020585586236538e-07,0.0002576810630909,0.0,0.0,0.0002758216686898,1.172898181852483e-06,5.15491742591051e-05,1.430266106611049e-07,0.0002007949927323,2.165465278395717e-06,0,1.0,1.0,-0.9625000000000004,11.2875,21.0625,-2.5625,1,3,233
233,2020-10-20,2.608920420702464e-06,0.0002534666531805,0.0,0.0002069074579803,0.0,0.0,0.0003128266063273,3.5333557728303667e-06,8.185889683503741e-05,5.60187558422645e-07,0.0003022158939218,4.167779063213805e-06,0,1.0,1.0,0.6499999999999986,10.4375,7.1312500000000005,1.612499999999999,2,3,234
234,2020-10-21,6.020585586236538e-07,0.0002340000931183,2.608920420702464e-06,0.0002534666531805,0.0,0.0,0.000391337478375,2.800294409172565e-06,9.05239256642548e-05,4.648364846485706e-07,0.0003974518703093,2.4472724036665038e-06,1,0.0,1.0,-1.3874999999999993,7.112500000000001,0.95625,-2.037499999999998,3,3,235
235,2020-10-22,6.020585586236538e-07,0.0002115232402631,6.020585586236538e-07,0.0002340000931183,0.0,0.0,0.0003114777734181,2.7709719546264045e-06,0.0001345284462109,3.575665266527622e-07,0.0006053365370353,2.284120910088657e-06,1,0.0,1.0,-0.9874999999999988,5.5375,4.08125,0.4000000000000003,4,3,236
236,2020-10-23,1.404803303455156e-06,0.0001575386561731,6.020585586236538e-07,0.0002115232402631,0.0,0.0,0.0003011269469633,3.284114909186649e-06,0.000133992096421,5.840253268661535e-07,0.0006261012725816,4.434754234522811e-06,1,0.0,1.0,0.4374999999999982,6.7625,4.925,1.4249999999999972,5,3,237
237,2020-10-24,8.027447448315022e-07,0.000169981199718,1.404803303455156e-06,0.0001575386561731,0.0,0.0,0.0003375161130553,2.551053545529064e-06,0.0001753744624389,5.84025326866167e-07,0.0006713683960724,2.017145738779651e-06,1,0.0,1.0,0.3375000000000003,7.075,3.7,-0.0999999999999978,6,3,238
238,2020-10-25,0.0,0.000204699909932,8.027447448315022e-07,0.000169981199718,0.0,0.0,0.0002902483163266,2.213845318246432e-06,0.0001332054500623,3.456476424310012e-07,9.720862626442368e-05,-3.114710331939127e-07,1,0.0,1.0,-0.7874999999999996,6.4125,3.925,-1.125,0,3,239
239,2020-10-26,6.020585586236538e-07,0.0001884443288492,0.0,0.000204699909932,0.0,0.0,0.0003063610050998,1.495445181861764e-06,0.0001035155094659,2.860532213221963e-07,0.0010743970810714,5.68063836729857e-06,1,0.0,1.0,0.5875000000000004,6.9875,3.3000000000000007,1.375,1,3,240
240,2020-10-27,1.003430931039405e-06,0.0001404803303455,6.020585586236538e-07,0.0001884443288492,0.0,0.0,0.0003356101535097,5.3806704092478974e-06,0.000135982550086,5.005931373138536e-07,0.0005110794696093,7.831271691732616e-06,1,0.0,1.0,-0.200000000000001,6.687499999999999,3.45,-0.7875000000000014,2,3,241
241,2020-10-28,1.2041171172473076e-06,0.0001338576862006,1.003430931039405e-06,0.0001404803303455,0.0,0.0,0.0003622935871469,4.544980454678155e-06,0.0001783541834943,1.013105158849468e-06,0.0005446145175165,3.796980214173422e-06,1,0.0,1.0,-1.6249999999999982,5.9125000000000005,8.062499999999998,-1.4249999999999972,3,3,242
242,2020-10-29,1.2041171172473076e-06,0.0001731921786974,1.2041171172473076e-06,0.0001338576862006,0.0,0.0,0.0003382345131916,4.1051436364833655e-06,0.0001999273639357,1.0607806957364986e-06,0.0006917030049538,3.4558452730562746e-06,1,0.0,1.0,4.274999999999999,8.3,7.231250000000001,5.899999999999997,4,3,243
243,2020-10-30,1.2041171172472531e-06,0.0001529228738904,1.2041171172473076e-06,0.0001731921786974,0.0,0.0,0.0003578805577377,4.017176272844559e-06,0.0002226566761466,9.177540850754072e-07,0.0007337812583429,8.113078817003402e-06,1,0.0,1.0,-1.5250000000000004,7.3125,8.431249999999999,-5.799999999999999,5,3,244
244,2020-10-31,1.003430931039405e-06,7.967241592453031e-05,1.2041171172472531e-06,0.0001529228738904,0.0,0.0,0.0003213301181457,4.7795600910485216e-06,0.0002271620143824,1.227645074841112e-06,0.0005206164160066,3.292693779478428e-06,1,0.0,1.0,1.7750000000000004,7.725,4.21875,3.3000000000000007,6,3,245
245,2020-11-01,4.013723724158053e-07,0.0001095746576695,1.003430931039405e-06,7.967241592453031e-05,0.0,0.0,0.0003410348076008,2.3751188182511264e-06,0.0001689740216118,3.456476424309877e-07,0.0006849248019934,3.42618136513304e-06,1,0.0,1.0,-1.975,7.0375000000000005,11.45625,-3.75,0,3,246
246,2020-11-02,4.013723724157511e-07,0.0001501132672834,4.013723724158053e-07,0.0001095746576695,0.0,0.0,0.000277976869099,1.993926909149091e-06,0.0001441827424306,5.840253268661535e-07,0.0015530094034588,6.214588709916691e-06,1,0.0,1.0,-2.9875000000000007,5.0875,4.2375,-1.012500000000001,1,3,247
247,2020-11-03,1.003430931039405e-06,5.980448348994784e-05,4.013723724157511e-07,0.0001501132672834,0.0,0.0,0.0002935470924631,5.820507227442579e-06,0.0001829787105724,1.5613738330503657e-06,0.0010723206075168,1.897006911690544e-05,1,0.0,1.0,0.1124999999999989,3.3125,1.43125,3.1,2,3,248
248,2020-11-04,1.6054894896630589e-06,8.729849100042909e-05,1.003430931039405e-06,5.980448348994784e-05,0.0,0.0,0.0003692723313289,7.213323818392402e-06,0.0002051716729933,1.7997515174855317e-06,0.0010723206075168,-5.191183886565573e-07,1,0.0,1.0,0.4749999999999996,2.5125,0.0375,0.3625000000000007,3,3,249
249,2020-11-05,6.020585586236538e-07,0.000112986322835,1.6054894896630589e-06,8.729849100042909e-05,0.0,0.0,0.0003540979611012,5.541943909252592e-06,0.0002382584955929,1.406428338167473e-06,0.0008506422236065,5.295007564296516e-06,1,0.0,0.0,-0.2624999999999975,4.0875,0.0875,-0.7374999999999972,4,3,250
250,2020-11-06,1.404803303455156e-06,9.873760361427814e-05,6.020585586236538e-07,0.000112986322835,0.0,0.0,0.0003416065954645,5.204735681970068e-06,0.0002563275240731,1.9785347808119198e-06,0.0009004627569636,1.229568983417877e-05,1,0.0,0.0,1.075000000000001,4.2125,0.0375,1.3374999999999986,5,3,251
251,2020-11-07,1.003430931039405e-06,6.36175210278981e-05,1.404803303455156e-06,9.873760361427814e-05,0.0,0.0,0.0003661788123743,6.0550868638130535e-06,0.0002788899719049,1.5494549488285776e-06,0.0012852629705437,4.494082050369389e-06,1,0.0,0.0,0.4874999999999989,5.7625,10.08125,-0.5875000000000021,6,3,252
252,2020-11-08,4.013723724158053e-07,0.000108169854366,1.003430931039405e-06,6.36175210278981e-05,0.0,0.0,0.0003018453470997,2.287151454612212e-06,0.0001909047685799,7.508897059707803e-07,0.0005719498086677,4.004627569635958e-06,1,0.0,0.0,2.5250000000000004,10.7125,4.1125,2.0375000000000014,0,3,253
253,2020-11-09,2.0068618620784845e-07,5.318183934508933e-05,4.013723724158053e-07,0.000108169854366,0.0,0.0,0.0003131344921,2.8442780909920763e-06,0.0001592720498553,7.508897059707803e-07,0.0003075998932099,8.1575746788882e-06,1,0.0,0.0,0.1374999999999993,10.1875,1.99375,-2.387500000000001,1,3,254
254,2020-11-10,3.0102927931182147e-06,4.615782282781263e-05,2.0068618620784845e-07,5.318183934508933e-05,0.0,0.0,0.0002993089547814,7.799772909318535e-06,0.000182740332888,1.8355081701508145e-06,0.0003310788763311,1.821363946486311e-05,1,0.0,0.0,-2.1,8.8875,6.837500000000001,-2.237499999999999,2,3,255
255,2020-11-11,4.013723724158053e-07,7.184565466242243e-05,3.0102927931182147e-06,4.615782282781263e-05,0.0,0.0,0.000336695084328,8.7234302275273e-06,0.0002203444126076,3.1108287818789437e-06,0.0005348550918097,4.864880899409663e-06,1,0.0,0.0,0.9249999999999988,7.2875,12.275,3.0249999999999986,3,3,256
256,2020-11-12,0.0,7.726418169003331e-05,4.013723724158053e-07,7.184565466242243e-05,0.0,0.0,0.0004909605176961,8.254270954786351e-06,0.0002606183223929,2.5625601076780457e-06,0.0004803773249087,6.155260894070221e-06,1,0.0,0.0,-1.1500000000000004,6.4625,5.5125,-2.075,4,3,257
257,2020-11-13,1.404803303455156e-06,9.372044895908198e-05,0.0,7.726418169003331e-05,0.0,0.0,0.0004004714229662,5.512621454706324e-06,0.0002805943723486,2.598316760343356e-06,0.000354691347038,1.3823381092225098e-05,1,0.0,0.0,-1.9999999999999984,5.9125,2.4562500000000003,-0.8499999999999979,5,3,258
258,2020-11-14,1.2041171172473076e-06,8.5693001510765e-05,1.404803303455156e-06,9.372044895908198e-05,0.0,0.0,0.0003940498054205,6.773487000197613e-06,0.0002677100585049,2.121561391472997e-06,0.0004739847527513,5.235679748450046e-06,1,0.0,0.0,2.475,8.8,7.687499999999999,4.474999999999998,6,3,259
259,2020-11-15,2.0068618620784845e-07,7.565869220037096e-05,1.2041171172473076e-06,8.5693001510765e-05,0.0,0.0,0.000366164151147,2.463086181890041e-06,0.0002019893309061,1.2753206117281288e-06,0.0004033104921242,4.494082050369281e-06,1,0.0,0.0,-1.6374999999999993,6.487500000000001,2.86875,-4.112499999999999,0,3,260
260,2020-11-16,1.003430931039405e-06,9.0910842352172e-05,2.0068618620784845e-07,7.565869220037096e-05,0.0,0.0,0.0003134130554182,3.1228414091820627e-06,0.0001290100028163,7.389708217490464e-07,0.0001429058764201,7.5346326125003745e-06,1,0.0,0.0,2.375,7.512499999999999,4.79375,4.012499999999999,1,3,261
261,2020-11-17,2.2075480482867125e-06,6.622644144860072e-05,1.003430931039405e-06,9.0910842352172e-05,0.0,0.0,0.000294133541554,8.767413909346812e-06,0.0001718583915935,3.182342087209482e-06,0.0006727922636528,1.8109815787131843e-05,1,0.0,0.0,1.3749999999999982,12.3375,5.1875,-1.0000000000000018,2,3,262
262,2020-11-18,2.2075480482867125e-06,7.465526126933242e-05,2.2075480482867125e-06,6.622644144860072e-05,0.0,0.0,0.0002876239566447,7.755789227499024e-06,0.0002093075258182,3.635259687636319e-06,0.0004244756904274,6.3777402034944286e-06,1,0.0,0.0,-0.9250000000000008,7.1625,3.7375,-2.299999999999999,3,3,263
263,2020-11-19,8.027447448315022e-07,8.328476727626974e-05,2.2075480482867125e-06,7.465526126933242e-05,0.0,0.0,0.0003360646515552,7.34527486385072e-06,0.0002694740533697,2.9916399396613604e-06,0.0003049449734508,6.184924801993347e-06,1,0.0,0.0,-4.599999999999998,4.9125000000000005,3.825,-3.674999999999997,4,3,264
264,2020-11-20,1.6054894896630589e-06,6.602575526239336e-05,8.027447448315022e-07,8.328476727626974e-05,0.0,0.0,0.0002970804482359,7.49188713658228e-06,0.0002818577740761,3.0989098976572094e-06,0.0003426478004212,1.690842751624099e-05,1,1.0,0.0,2.975,8.299999999999999,3.5375,7.574999999999997,5,3,265
265,2020-11-21,8.027447448315564e-07,6.843398949688863e-05,1.6054894896630589e-06,6.602575526239336e-05,0.0,0.0,0.000291611810463,4.984817272872728e-06,0.0002737052572684,3.0273965923266163e-06,0.0002620509625938,3.737652398326952e-06,1,1.0,0.0,-0.5250000000000004,5.9,1.3312499999999998,-3.5,6,3,266
266,2020-11-22,2.0068618620790266e-07,6.381820721410546e-05,8.027447448315564e-07,6.843398949688863e-05,0.0,0.0,0.0002737984193261,5.835168454715713e-06,0.0001876151565346,1.6448060226026656e-06,0.000194743555516,3.174038147785597e-06,1,1.0,0.0,-2.2125000000000004,3.1125,0.425,-1.6875,0,3,267
267,2020-11-23,0.0,5.017154655197198e-05,2.0068618620790266e-07,6.381820721410546e-05,0.0,0.0,0.0002266332511884,3.0202128182699054e-06,0.0001294867581851,1.0726995799582731e-06,7.051110913351699e-05,7.430808934769106e-06,1,1.0,0.0,2.45,4.275,4.95625,4.6625,1,3,268
268,2020-11-24,1.003430931039405e-06,4.395027477952472e-05,0.0,5.017154655197198e-05,0.0,0.0,0.0001657598355502,8.914026182078373e-06,0.0001615485567417,2.9678021712178384e-06,0.000143721633888,1.496544154726948e-05,1,1.0,0.0,-0.3000000000000007,4.400000000000001,5.949999999999999,-2.75,2,3,269
269,2020-11-25,1.003430931039405e-06,5.157634985542697e-05,1.003430931039405e-06,4.395027477952472e-05,0.0,0.0,0.0002671568833714,1.0189552954842796e-05,0.000222084569704,4.886742530920953e-06,0.0002445492569191,5.754798137106495e-06,1,1.0,0.0,-2.1499999999999986,2.7375,0.7499999999999999,-1.8499999999999976,3,3,270
270,2020-11-26,6.020585586236538e-07,6.161065916581929e-05,1.003430931039405e-06,5.157634985542697e-05,0.0,0.0,0.0002574804733711,7.301291182031208e-06,0.0002654097138501,4.636445962264026e-06,0.0001913470380587,4.879712853371335e-06,1,1.0,0.0,-0.7124999999999986,1.825,0.0375,1.4375,4,3,271
271,2020-11-27,1.404803303455156e-06,4.114066817261473e-05,6.020585586236538e-07,6.161065916581929e-05,0.0,0.0,0.0002165903105063,7.623838182040706e-06,0.0002718220735614,5.0774446784690745e-06,0.0001863041737118,1.4209011895227044e-05,1,1.0,0.0,-0.8125000000000009,2.2625,0.5437500000000001,-0.1000000000000023,5,3,272
272,2020-11-28,1.404803303455156e-06,4.8766743248516986e-05,1.404803303455156e-06,4.114066817261473e-05,0.0,0.0,0.000233054868734,7.022727863841222e-06,0.000258580193191,4.517257120046443e-06,0.000185058289579,3.144374239862362e-06,1,1.0,0.0,1.6249999999999991,1.8375,0.34375,2.4375,6,3,273
273,2020-11-29,4.013723724157511e-07,6.00051696761552e-05,1.404803303455156e-06,4.8766743248516986e-05,0.0,0.0,0.0001786470543233,3.15216386372844e-06,0.0001741468173641,1.8831837070378316e-06,0.0001448043665272,2.9367268843998257e-06,1,1.0,0.0,0.5749999999999993,5.937499999999999,0.8749999999999998,-1.0499999999999998,0,3,274
274,2020-11-30,2.0068618620790266e-07,6.080791442098811e-05,4.013723724157511e-07,6.00051696761552e-05,0.0,0.0,0.0001811834466416,2.976229136450394e-06,0.0001331220178728,1.4898605277198268e-06,5.977277446531093e-05,6.021773308415609e-06,1,1.0,0.0,0.5375000000000014,6.2,0.85,-0.0374999999999978,1,3,275
275,2020-12-01,3.2109789793261173e-06,5.097429129680316e-05,2.0068618620790266e-07,6.080791442098811e-05,0.0,0.0,0.0001973401190966,8.840720045712592e-06,0.0001621445009528,4.624527078042265e-06,0.000122452611907,1.1509596274213206e-05,1,1.0,0.0,0.0500000000000007,7.012499999999999,0.7823529411764705,-0.4875000000000007,2,3,276
276,2020-12-02,1.003430931039405e-06,5.378389790371141e-05,3.2109789793261173e-06,5.097429129680316e-05,0.0,0.0,0.0002374678981432,9.500475273004506e-06,0.0002058391305097,5.804496615996333e-06,0.0002087004241938,4.597905728100549e-06,1,1.0,0.0,-1.262500000000001,4.65,4.46470588235294,-1.3125000000000018,3,3,277
277,2020-12-03,1.2041171172473076e-06,3.251116216567741e-05,1.003430931039405e-06,5.378389790371141e-05,0.0,0.0,0.0002186428823245,6.069748091086188e-06,0.0002627637215528,5.709145542222299e-06,0.0001869567796861,4.79072112960163e-06,1,1.0,0.0,-3.6625,0.2,2.5588235294117645,-2.3999999999999986,4,3,278
278,2020-12-04,1.2041171172473076e-06,5.278046697267287e-05,1.2041171172473076e-06,3.251116216567741e-05,0.0,0.0,0.0002399309843251,7.389258545670231e-06,0.000279485916116,5.1489579837996405e-06,0.0001676010797662,9.329299041855818e-06,0,1.0,0.0,1.9125,0.7125,4.0588235294117645,5.574999999999999,5,3,279
279,2020-12-05,2.608920420702464e-06,9.171358709700316e-05,1.2041171172473076e-06,5.278046697267287e-05,0.0,0.0,0.0002287004842339,5.820507227442579e-06,0.0002779245422829,5.756821079109316e-06,0.0001910652309335,3.144374239862362e-06,0,1.0,1.0,0.1499999999999994,3.0875,1.264705882352941,-1.7625000000000002,6,3,280
280,2020-12-06,0.0,5.980448348994784e-05,2.608920420702464e-06,9.171358709700316e-05,0.0,0.0,0.0002542110196892,3.3867435000988063e-06,0.0002117628159679,3.0393154765483773e-06,0.0001623950639257,2.5807599893210064e-06,0,1.0,1.0,-2.6375,-0.0874999999999999,0.5235294117647059,-2.7874999999999988,0,3,281
281,2020-12-07,0.0,4.455233333815027e-05,0.0,5.980448348994784e-05,0.0,0.0,0.0002161211512335,2.770971954626296e-06,0.0001469836802227,1.7520759805984877e-06,5.05917949630702e-05,5.428495149951019e-06,0,1.0,1.0,-0.7000000000000002,-1.7375,0.7470588235294118,1.9374999999999991,1,3,282
282,2020-12-08,-4.013723724158053e-07,4.294684384848618e-05,0.0,4.455233333815027e-05,0.0,0.0,0.0001815499773234,8.782075136619947e-06,0.0001675079988525,5.041688025803819e-06,0.0002049627717955,1.2325353742102005e-05,0,1.0,1.0,3.625,1.1375,0.3411764705882353,4.325,2,3,283
283,2020-12-09,1.003430931039405e-06,4.374958859331909e-05,-4.013723724158053e-07,4.294684384848618e-05,0.0,0.0,0.0002434496788707,7.81443413659167e-06,0.0002480915750759,7.032141690837472e-06,0.0002164723680697,4.345762510753106e-06,0,1.0,1.0,0.8125,2.3000000000000003,11.276470588235291,-2.8125,3,3,284
284,2020-12-10,3.010292793118269e-06,6.080791442098811e-05,1.003430931039405e-06,4.374958859331909e-05,0.0,0.0,0.0003083842544635,7.5651932729480604e-06,0.000282227259487,5.244309057573701e-06,0.0002039393669722,4.375426418676449e-06,0,1.0,1.0,1.4124999999999996,5.3,5.741176470588235,0.5999999999999996,4,3,285
285,2020-12-11,6.020585586236538e-07,6.100860060719547e-05,3.010292793118269e-06,6.080791442098811e-05,0.0,0.0,0.0003185738074183,6.216360363817748e-06,0.000356076666125,7.12749276461156e-06,0.0001988371748094,9.314467087894146e-06,0,1.0,1.0,-0.6249999999999982,5.1000000000000005,2.235294117647059,-2.037499999999998,5,3,286
286,2020-12-12,6.020585586235996e-07,4.997086036576288e-05,6.020585586236538e-07,6.100860060719547e-05,0.0,0.0,0.0003158468191455,7.623838182040706e-06,0.0003389492294983,5.911766573992155e-06,0.0002068612619026,2.862567114591684e-06,0,1.0,1.0,-1.200000000000001,3.9125,9.311764705882354,-0.5750000000000028,6,3,287
287,2020-12-13,2.0068618620790266e-07,8.609437388318146e-05,6.020585586235996e-07,4.997086036576288e-05,0.0,0.0,0.0002715845740079,2.1112167273342744e-06,0.0002407614612795,3.825961835184468e-06,0.0001710569250393,2.224793094242187e-06,0,1.0,1.0,3.2625,6.4,8.658823529411764,4.4625,0,3,288
288,2020-12-14,4.013723724157511e-07,5.298115315888023e-05,2.0068618620790266e-07,8.609437388318146e-05,0.0,0.0,0.000297945460645,3.401404727372049e-06,0.0001950167836364,2.24075023369058e-06,4.54302749844232e-05,5.50265491975916e-06,0,1.0,1.0,-2.1000000000000014,5.9625,1.1705882352941177,-5.362500000000001,1,3,289
289,2020-12-15,1.6054894896630589e-06,6.562438288997864e-05,4.013723724157511e-07,5.298115315888023e-05,0.0,0.0,0.000271804492417,7.418581000216392e-06,0.0001720133370884,5.959442110879199e-06,0.0001720654979086,1.1717243629675744e-05,0,1.0,1.0,-0.4624999999999986,4.875,8.4,1.6375000000000028,2,3,290
290,2020-12-16,1.2041171172473076e-06,8.448888439351737e-05,1.6054894896630589e-06,6.562438288997864e-05,0.0,0.0,0.0003698001355107,8.972671091171018e-06,0.0003304868217009,1.1346777779114032e-05,0.0002612648690338,4.2864346949067446e-06,0,1.0,1.0,0.9124999999999996,5.525,2.947058823529412,1.3749999999999982,3,3,291
291,2020-12-17,6.020585586236538e-07,9.653005556599197e-05,1.2041171172473076e-06,8.448888439351737e-05,0.0,0.0,0.0005196378782424,7.799772909318427e-06,0.0003208921199024,8.319381186787389e-06,0.0002707424876153,3.826644122096657e-06,0,1.0,1.0,1.6625000000000014,5.4,9.658823529411766,0.7500000000000018,4,3,292
292,2020-12-18,1.2041171172472531e-06,0.0001155952432557,6.020585586236538e-07,9.653005556599197e-05,0.0,0.0,0.0004195310184213,7.169340136572891e-06,0.0004025841523583,9.690052872289578e-06,0.000234508024087,9.047491916585031e-06,0,1.0,1.0,0.2375000000000007,7.7,4.564705882352941,-1.4250000000000007,5,3,293
293,2020-12-19,1.003430931039459e-06,0.0001047581892005,1.2041171172472531e-06,0.0001155952432557,0.0,0.0,0.0003980816429207,7.843756591137938e-06,0.000373061076141,8.367056723674433e-06,0.000258491293643,2.8032392987452142e-06,0,1.0,1.0,-3.0875000000000004,5.449999999999999,3.376470588235294,-3.325000000000001,6,3,294
294,2020-12-20,8.027447448315022e-07,0.0001537256186352,1.003430931039459e-06,0.0001047581892005,0.0,0.0,0.000528581226879,4.823543772868033e-06,0.0002714049126136,4.874823646699165e-06,0.0001907092640384,1.9429859689716177e-06,0,1.0,1.0,-0.7250000000000014,4.4125,3.029411764705882,2.362499999999999,0,3,295
295,2020-12-21,0.0,0.0001454974850007,8.027447448315022e-07,0.0001537256186352,0.0,0.0,0.0004897143133779,3.1521638637283314e-06,0.0001983659901027,2.6936678341173896e-06,8.598083711548049e-05,5.206015840526811e-06,0,1.0,1.0,0.7374999999999989,2.8125000000000004,4.3352941176470585,1.4625000000000004,1,0,296
296,2020-12-22,2.608920420702464e-06,0.0001928594249457,0.0,0.0001454974850007,0.0,0.0,0.0005412778496976,1.013090804575026e-05,0.0002327519710824,8.712704366105448e-06,0.0001749428969772,1.1895227077215152e-05,0,1.0,1.0,-2.8999999999999986,1.0625,12.352941176470589,-3.6374999999999975,2,0,297
297,2020-12-23,2.608920420702464e-06,0.0001860360946147,2.608920420702464e-06,0.0001928594249457,0.0,0.0,0.0005760396195622,1.0937275545773624e-05,0.0002948731956463,1.1465966621331588e-05,0.0002214262406929,4.093619293405663e-06,0,1.0,1.0,1.1500000000000004,2.8375,2.235294117647059,4.049999999999999,3,0,298
298,2020-12-24,1.6054894896630589e-06,0.0001842299189388,2.608920420702464e-06,0.0001860360946147,0.0,0.0,0.0005731953414712,8.430205682064288e-06,0.0003837284775195,9.558945145850262e-06,0.0003208744920055,4.301266648868416e-06,0,1.0,1.0,-0.7125000000000004,1.075,0.0647058823529411,-1.8625000000000007,4,0,299
299,2020-12-25,4.013723724157511e-07,0.000205703340863,1.6054894896630589e-06,0.0001842299189388,0.0,0.0,0.000480756303514,8.371560772971534e-06,0.0003043248708341,4.910580299364448e-06,0.0003005250511702,2.35828067989669e-06,0,1.0,1.0,2.112499999999999,0.9125,0.488235294117647,2.825,5,0,300
300,2020-12-26,1.2041171172473076e-06,0.0002600892973254,4.013723724157511e-07,0.000205703340863,0.0,0.0,0.0005093603579239,3.093518954635794e-06,0.0001722874714255,2.860532213222044e-06,4.587523360327639e-05,2.1654652783958256e-06,0,1.0,1.0,0.8000000000000025,5.6000000000000005,14.905882352941177,-1.3124999999999964,6,0,301
301,2020-12-27,8.027447448315564e-07,0.0001475043468627,1.2041171172473076e-06,0.0002600892973254,0.0,0.0,0.0004744812982411,5.087445863784885e-06,0.0001639442524702,4.243122782945994e-06,0.0001315149357776,2.5659280353593347e-06,1,1.0,1.0,-2.250000000000001,1.6375,6.894117647058823,-3.050000000000004,0,0,302
302,2020-12-28,2.0068618620784845e-07,0.000153524932449,8.027447448315564e-07,0.0001475043468627,0.0,0.0,0.0006069894703358,5.234058136516229e-06,0.000130821673218,4.147771709171906e-06,4.390258372638512e-05,5.383999288066221e-06,1,1.0,1.0,-0.2250000000000014,3.4000000000000004,4.582352941176471,2.0249999999999995,1,0,303
303,2020-12-29,1.6054894896630589e-06,0.0003100601576911,2.0068618620784845e-07,0.000153524932449,5.8855599451759056e-08,6.264081513830983e-08,0.0007794201642954,6.714842091105075e-06,0.0001536582553869,1.0154889356938203e-05,0.0001690101153926,1.437216338880489e-05,1,1.0,1.0,-0.7374999999999998,1.7625,1.311764705882353,-0.5124999999999984,2,0,304
304,2020-12-30,2.608920420702464e-06,0.0003447788679051,1.6054894896630589e-06,0.0003100601576911,3.035555343719611e-07,3.160378876377228e-07,0.0007336771352032,1.4382663954965076e-05,0.0002676862207364,1.345642028636524e-05,0.0003924090059624,4.494082050369281e-06,1,1.0,1.0,-1.3749999999999991,-0.3749999999999999,1.2117647058823529,-0.6374999999999993,3,0,305
305,2020-12-31,2.2075480482867125e-06,0.0003255129940291,2.608920420702464e-06,0.0003447788679051,1.135078033795033e-07,1.1497774357027133e-07,0.0008196212494784,1.4133423091321684e-05,0.0003879835191866,1.148980438977511e-05,0.000295556346593,3.722820444365389e-06,1,1.0,1.0,1.0875000000000004,-0.8499999999999999,4.988235294117646,2.4624999999999995,4,0,306
