OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,SHAPE_Length,SHAPE_Area
14262,14,Longford,40873,2021/08/30 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,2601,6363.614122,,,315245.1728,-3097977869
14263,15,Louth,128884,2021/08/30 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,12669,9829.769405,,,352203.5172,-2386326963
14264,16,Mayo,130507,2021/08/30 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,9289,7117.625874,,,2101964.077,-16036984139
14265,17,Meath,195044,2021/08/30 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,14277,7319.886795,,,554844.7505,-6658570746
14266,18,Monaghan,61386,2021/08/30 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,7221,11763.2685,,,392803.0473,-3768943157
14267,19,Offaly,77961,2021/08/30 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,5709,7322.892215,,,561440.3786,-5558826350
14268,20,Roscommon,64544,2021/08/30 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,4180,6476.202281,,,622494.1546,-7278743876
14269,21,Sligo,65535,2021/08/30 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,3486,5319.295033,,,682286.8703,-5348370378
14270,22,Tipperary,159553,2021/08/30 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,8233,5160.040864,,,781276.5797,-11551196729
14271,23,Waterford,116176,2021/08/30 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,7311,6293.038149,,,643184.904,-4848379555
14272,24,Westmeath,88770,2021/08/30 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,5681,6399.684578,,,422669.3327,-5208705730
14273,25,Wexford,149722,2021/08/30 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,9098,6076.59529,,,589324.4767,-6332221063
14274,26,Wicklow,142425,2021/08/30 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,6902,4846.059329,,,427539.1986,-5580728579
14275,1,Carlow,56932,2021/08/31 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,3877,6809.878451,,,319348.5725,-2432351721
14276,2,Cavan,76176,2021/08/31 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,7339,9634.268011,,,515954.4965,-5575009911
14277,3,Clare,118817,2021/08/31 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,6362,5354.452646,,,1013948.95,-8722541706
14278,4,Cork,542868,2021/08/31 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,30363,5593.072349,,,2129949.409,-19529490886
14279,5,Donegal,159192,2021/08/31 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,17762,11157.59586,,,2145085.774,14624041937
14280,6,Dublin,1347359,2021/08/31 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,120447,8939.488288,,,449433.5318,-2612632655
14281,7,Galway,258058,2021/08/31 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,16086,6233.482395,,,1972288.286,-17079158586
14282,8,Kerry,147707,2021/08/31 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,7061,4780.409865,,,1753779.819,-12483603408
14283,9,Kildare,222504,2021/08/31 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,16298,7324.812138,,,422182.0368,-4726063622
14284,10,Kilkenny,99232,2021/08/31 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,4672,4708.158658,,,453397.5722,-5585391835
14285,11,Laois,84697,2021/08/31 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,5109,6032.090865,,,398512.4622,-4731211499
14286,12,Leitrim,32044,2021/08/31 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,1427,4453.251779,,,453253.685,-4618679673
14287,13,Limerick,194899,2021/08/31 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,16695,8565.975197,,,673892.6905,-7206726912
14288,14,Longford,40873,2021/08/31 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,2625,6422.332591,,,315245.1728,-3097977869
14289,15,Louth,128884,2021/08/31 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,12709,9860.805065,,,352203.5172,-2386326963
14290,16,Mayo,130507,2021/08/31 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,9314,7136.781935,,,2101964.077,-16036984139
14291,17,Meath,195044,2021/08/31 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,14332,7348.08556,,,554844.7505,-6658570746
14292,18,Monaghan,61386,2021/08/31 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,7288,11872.41391,,,392803.0473,-3768943157
14293,19,Offaly,77961,2021/08/31 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,5742,7365.221072,,,561440.3786,-5558826350
14294,20,Roscommon,64544,2021/08/31 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,4205,6514.935548,,,622494.1546,-7278743876
14295,21,Sligo,65535,2021/08/31 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,3511,5357.442588,,,682286.8703,-5348370378
14296,22,Tipperary,159553,2021/08/31 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,8282,5190.751662,,,781276.5797,-11551196729
